model,seed,generation,name,label,detail
qwen3.5-9b,3,18,AdaptivePatternSearch,runtime_error,NameError: name 'dim' is not defined
qwen3.5-9b,3,19,,code_generation,no class definition found
qwen3.5-9b,3,21,,code_generation,no class definition found
qwen3.5-9b,3,22,MultiAdaptiveDirectionSearch,runtime_error,NameError: name 'func' is not defined
qwen3.5-9b,3,23,HarmonicPopulationOptimizer,import_violation,time is currently not allowed to be imported in this framework.
qwen3.5-9b,3,24,CovarianceAdaptiveSearch,runtime_error,AttributeError: 'numpy.ndarray' object has no attribute 'begin'
qwen3.5-9b,3,26,AdaptiveMetaSearch,runtime_error,AttributeError: 'AdaptiveMetaSearch' object has no attribute 'resonant_factor'
qwen3.5-9b,3,27,QuasiMomentumPopulationSearch,code_generation,"expected an indented block after function definition on line 4 (<unknown>, line 4)"
qwen3.5-9b,3,28,ResonantAdaptiveSearch,interface_mismatch,__call__ failed: 'ResonantAdaptiveSearch' object is not callable
qwen3.5-9b,3,30,,code_generation,no class definition found
qwen3.5-9b,3,31,DynamicTentacleSearch,runtime_error,NameError: name 'dim' is not defined
qwen3.5-9b,3,32,CovarianceMutatingSearch,runtime_error,NameError: name 'random' is not defined
qwen3.5-9b,3,33,VortexDirectionSearch,code_generation,"invalid syntax. Perhaps you forgot a comma? (<unknown>, line 53)"
qwen3.5-9b,3,34,AdaptiveMultiScaleSearch,code_generation,NameError: name 'chehrie_shape' is not defined
qwen3.5-9b,3,35,AdaptiveTrajectorySearch,code_generation,"invalid syntax (<unknown>, line 136)"
qwen3.5-9b,3,36,CovarianceResonanceOptimizer,runtime_error,NameError: name 'max_pop' is not defined
qwen3.5-9b,3,37,SymmetryAdaptiveEvolution,interface_mismatch,__call__ failed: 'SymmetryAdaptiveEvolution' object is not callable
qwen3.5-9b,3,38,AdaptiveDimensionSearch,runtime_error,IndexError: invalid index to scalar variable.
qwen3.5-9b,3,39,AdaptiveCovarianceOptimizer,interface_mismatch,__call__ failed: 'float' object cannot be interpreted as an integer
qwen3.5-9b,3,40,DynaDiverseSearch,runtime_error,NameError: name 'func' is not defined
qwen3.5-9b,3,41,CovarianceAdaptiveSearch,code_generation,"invalid syntax (<unknown>, line 38)"
qwen3.5-9b,3,42,AdaptivePopulationDiversitySearch,code_generation,"unterminated string literal (detected at line 27) (<unknown>, line 27)"
qwen3.5-9b,3,43,,code_generation,no class definition found
qwen3.5-9b,3,44,CovariantDanceSearch,runtime_error,NameError: name 'func' is not defined
qwen3.5-9b,3,45,PopulationDiversityOptimizer,code_generation,"expected an indented block after function definition on line 4 (<unknown>, line 4)"
qwen3.5-9b,3,47,AdaptiveMomentumSearch,interface_mismatch,__call__ failed: 'AdaptiveMomentumSearch' object is not callable
qwen3.5-9b,3,48,,code_generation,no class definition found
qwen3.5-9b,3,49,PrismaticEvolutionSearch,runtime_error,"ValueError: shape mismatch: objects cannot be broadcast to a single shape.  Mismatch is between arg 0 with shape (2,) and arg 2 with shape (3,)."
qwen3.5-9b,3,50,CovarianceAdaptiveDivSearch,code_generation,"invalid syntax (<unknown>, line 143)"
qwen3.5-9b,3,51,SpectralAdaptiveEvolution,runtime_error,NameError: name 'dim' is not defined
qwen3.5-9b,3,52,MultiScaleGradientEnsemble,interface_mismatch,__call__ failed: 'MultiScaleGradientEnsemble' object is not callable
qwen3.5-9b,3,53,MultiModeCoordinatedSearch,runtime_error,NameError: name 'func' is not defined
qwen3.5-9b,3,54,MomentumParticleSearch,runtime_error,AxisError: axis 1 is out of bounds for array of dimension 1
qwen3.5-9b,3,55,,code_generation,no class definition found
qwen3.5-9b,3,56,DynamicLandscapeAdaptiveSearch,runtime_error,NameError: name 'func' is not defined
qwen3.5-9b,3,57,,code_generation,no class definition found
qwen3.5-9b,3,58,SuccessBasedAdaptiveSearch,code_generation,"'(' was never closed (<unknown>, line 93)"
qwen3.5-9b,3,59,CovarianceAdaptiveSearch,interface_mismatch,__call__ failed: 'CovarianceAdaptiveSearch' object is not callable
qwen3.5-9b,3,60,HarmonyBridgeOptimizer,import_violation,scipy.special is currently not allowed to be imported in this framework.
qwen3.5-9b,3,61,SimulatedAnnealingMosaicSearch,runtime_error,AttributeError: 'ioh.iohcpp.problem.Discus' object has no attribute '__wrapped__'
qwen3.5-9b,3,62,AdaptiveCovarianceSearch,runtime_error,NameError: name 'budget' is not defined
qwen3.5-9b,3,63,AdaptiveResonanceOptimizer,code_generation,"unexpected indent (<unknown>, line 1)"
qwen3.5-9b,3,64,HarmonySearchPDM,code_generation,"unterminated string literal (detected at line 63) (<unknown>, line 63)"
qwen3.5-9b,3,65,EvolutionaryFidelityBoost,interface_mismatch,__call__ failed: 'float' object cannot be interpreted as an integer
qwen3.5-9b,3,66,,code_generation,no class definition found
qwen3.5-9b,3,67,CausalCoordinateEvolution,import_violation,"scipy.optimize, typing are currently not allowed to be imported in this framework."
qwen3.5-9b,3,68,CoordinatedIntervalEvolutionarySearch,runtime_error,AttributeError: 'CoordinatedIntervalEvolutionarySearch' object has no attribute 'population'
qwen3.5-9b,3,69,QuantumDivergenceSearch,code_generation,"unexpected indent (<unknown>, line 20)"
qwen3.5-9b,3,70,MAdamE,interface_mismatch,__call__ failed: 'MAdamE' object is not callable
qwen3.5-9b,3,71,AdaptiveCorrelatedSearch,import_violation,copy is currently not allowed to be imported in this framework.
qwen3.5-9b,3,72,CovarianceAdaptiveEvolution,import_violation,"typing, typing are currently not allowed to be imported in this framework."
qwen3.5-9b,3,73,DynamicCovarianceSearch,interface_mismatch,"__call__ failed: __call__(): incompatible function arguments. The following argument types are supported:
    1. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[float]) -> float
    2. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[List[float]]) -> List[float]

Invoked with: <RealSingleObjectiveProblem 11. Discus (iid=1 dim=2)>, None"
qwen3.5-9b,3,74,AdaptiveCovarianceOptimizer,runtime_error,"IndexError: too many indices for array: array is 1-dimensional, but 2 were indexed"
qwen3.5-9b,3,75,MomentumBasedCoordinatedSearch,interface_mismatch,__call__ failed: 'numpy.float64' object cannot be interpreted as an integer
qwen3.5-9b,3,77,Name,code_generation,"invalid syntax (<unknown>, line 2)"
qwen3.5-9b,3,78,DynamicPopulationSearch,interface_mismatch,__call__ failed: 'DynamicPopulationSearch' object is not callable
qwen3.5-9b,3,79,HarmonizedAdaptivePopulationSearch,runtime_error,NameError: name 'budget' is not defined
qwen3.5-9b,3,80,CovarianceAdaptivePopulationSearch,code_generation,"expected 'else' after 'if' expression (<unknown>, line 35)"
qwen3.5-9b,3,81,DifferentialVarianceReset,import_violation,"typing, typing are currently not allowed to be imported in this framework."
qwen3.5-9b,3,82,AdaptiveCovarianceCoordinator,code_generation,"invalid syntax (<unknown>, line 81)"
qwen3.5-9b,3,83,VarianceMasterSearch,code_generation,"invalid syntax (<unknown>, line 183)"
qwen3.5-9b,3,84,,code_generation,no class definition found
qwen3.5-9b,3,85,,code_generation,"invalid syntax (<unknown>, line 3)"
qwen3.5-9b,3,86,DiversityAdaptiveCovarianceSearch,runtime_error,ValueError: attempt to get argmin of an empty sequence
qwen3.5-9b,3,87,SelfCorrectingCheetahSearch,code_generation,"cannot use assignment expressions with comparison (<unknown>, line 154)"
qwen3.5-9b,3,88,,code_generation,no class definition found
qwen3.5-9b,3,89,DynamicGradientBoardwalk,interface_mismatch,__call__ failed: 'DynamicGradientBoardwalk' object is not callable
qwen3.5-9b,3,90,CovarianceAdaptiveEvolution,code_generation,"invalid syntax (<unknown>, line 195)"
qwen3.5-9b,3,91,SymmetricCovarianceAdaptiveSearch,code_generation,"invalid syntax (<unknown>, line 89)"
qwen3.5-9b,3,92,SpectralPopulationAutoSearch,import_violation,time is currently not allowed to be imported in this framework.
qwen3.5-9b,3,93,CovarianceAdaptiveSearch,import_violation,"scipy.spatial.distance, scipy.spatial.distance are currently not allowed to be imported in this framework."
qwen3.5-9b,3,94,,code_generation,no class definition found
qwen3.5-9b,3,95,HarmonicGuidedSearch,code_generation,"unterminated string literal (detected at line 102) (<unknown>, line 102)"
qwen3.5-9b,3,97,StreamlinePatternSearch,interface_mismatch,__call__ failed: 'float' object is not iterable
qwen3.5-9b,3,98,AdaptiveScaleEliteSearch,import_violation,time is currently not allowed to be imported in this framework.
qwen3.5-9b,3,99,CovarianceAdaptiveSearch,import_violation,typing is currently not allowed to be imported in this framework.
qwen3.5-9b,4,1,,code_generation,no class definition found
qwen3.5-9b,4,2,,code_generation,no class definition found
qwen3.5-9b,4,3,,code_generation,no class definition found
qwen3.5-9b,4,4,,code_generation,no class definition found
qwen3.5-9b,4,5,VarianceAdaptiveSearch,runtime_error,AxisError: axis 50 is out of bounds for array of dimension 0
qwen3.5-9b,4,6,,code_generation,no class definition found
qwen3.5-9b,4,7,DifferentialEvolution,code_generation,"invalid syntax (<unknown>, line 126)"
qwen3.5-9b,4,8,,code_generation,no class definition found
qwen3.5-9b,4,9,SelfAdaptiveDifferentialSearch,code_generation,"unmatched ')' (<unknown>, line 50)"
qwen3.5-9b,4,10,AdaptivePopulationRandomSearch,runtime_error,__init__ raised AttributeError: 'AdaptivePopulationRandomSearch' object has no attribute 'init_x'
qwen3.5-9b,4,11,AdaptiveRegionalPatternSearch,runtime_error,IndexError: index 8 is out of bounds for axis 0 with size 8
qwen3.5-9b,4,12,,code_generation,no class definition found
qwen3.5-9b,4,13,AdaptivePopulationOptimization,interface_mismatch,__call__ failed: 'AdaptivePopulationOptimization' object is not callable
qwen3.5-9b,4,15,AdaptiveDE,interface_mismatch,__call__ failed: 'AdaptiveDE' object is not callable
qwen3.5-9b,4,17,,code_generation,no class definition found
qwen3.5-9b,4,18,EvolutionaryStrategist,import_violation,scipy.special is currently not allowed to be imported in this framework.
qwen3.5-9b,4,19,,code_generation,no class definition found
qwen3.5-9b,4,20,AdaptiveGaussianSearch,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
qwen3.5-9b,4,21,AdaptiveCovarianceSearch,code_generation,"unexpected indent (<unknown>, line 1)"
qwen3.5-9b,4,22,DifferentialEvolution,interface_mismatch,__call__ failed: 'DifferentialEvolution' object is not callable
qwen3.5-9b,4,23,,code_generation,no class definition found
qwen3.5-9b,4,24,ACMES,interface_mismatch,__call__ failed: 'float' object is not subscriptable
qwen3.5-9b,4,25,PropagationSearch,code_generation,"unexpected indent (<unknown>, line 1)"
qwen3.5-9b,4,26,,code_generation,no class definition found
qwen3.5-9b,4,27,,code_generation,no class definition found
qwen3.5-9b,4,28,,code_generation,no class definition found
qwen3.5-9b,4,29,AdaptiveMemoryGuidedSearch,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
qwen3.5-9b,4,30,AdaptiveRandomSearch,interface_mismatch,__call__ failed: unsupported operand type(s) for +: 'NoneType' and 'float'
qwen3.5-9b,4,31,AdaptiveDE,code_generation,"invalid syntax (<unknown>, line 31)"
qwen3.5-9b,4,32,AdaptiveMultiDirectionMomentumSearch,runtime_error,AttributeError: property 'f_current' of 'AdaptiveMultiDirectionMomentumSearch' object has no setter
qwen3.5-9b,4,34,AdaptiveDifferentialSearch,interface_mismatch,__call__ failed: choice() got an unexpected keyword argument 'shuffle'
qwen3.5-9b,4,35,,code_generation,no class definition found
qwen3.5-9b,4,36,RandomWalkEnhanced,code_generation,"unterminated string literal (detected at line 46) (<unknown>, line 46)"
qwen3.5-9b,4,37,,code_generation,no class definition found
qwen3.5-9b,4,38,AdaptiveDE,interface_mismatch,__call__ failed: 'AdaptiveDE' object is not callable
qwen3.5-9b,4,39,,code_generation,no class definition found
qwen3.5-9b,4,40,,code_generation,no class definition found
qwen3.5-9b,4,41,,code_generation,no class definition found
qwen3.5-9b,4,42,EEBO,interface_mismatch,__call__ failed: 'EEBO' object is not callable
qwen3.5-9b,4,43,,code_generation,no class definition found
qwen3.5-9b,4,44,,code_generation,no class definition found
qwen3.5-9b,4,45,,code_generation,no class definition found
qwen3.5-9b,4,46,members,code_generation,"unexpected indent (<unknown>, line 1)"
qwen3.5-9b,4,47,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-9b,4,48,GaussianSearch,runtime_error,NameError: name 'budget' is not defined
qwen3.5-9b,4,49,AdaptiveDifferentialEvolution,code_generation,"unmatched ')' (<unknown>, line 20)"
qwen3.5-9b,4,50,AdaptiveDiffEvo,code_generation,"invalid syntax (<unknown>, line 77)"
qwen3.5-9b,4,51,AdaptiveRandomSearchMs,runtime_error,UnboundLocalError: cannot access local variable 'radius' where it is not associated with a value
qwen3.5-9b,4,52,,code_generation,no class definition found
qwen3.5-9b,4,54,,code_generation,no class definition found
qwen3.5-9b,4,55,AdaptiveCMAESOptimizer,runtime_error,"ValueError: operands could not be broadcast together with shapes (0,) (2,) "
qwen3.5-9b,4,57,,code_generation,no class definition found
qwen3.5-9b,4,58,,code_generation,no class definition found
qwen3.5-9b,4,59,,code_generation,"unexpected indent (<unknown>, line 3)"
qwen3.5-9b,4,61,BBOB,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
qwen3.5-9b,4,62,ThermodynamicDifferentialSearch,runtime_error,__init__ raised AttributeError: 'ThermodynamicDifferentialSearch' object has no attribute 'func'
qwen3.5-9b,4,63,,code_generation,no class definition found
qwen3.5-9b,4,66,,code_generation,no class definition found
qwen3.5-9b,4,67,AdaptiveDifferentialMomentumSearch,runtime_error,AttributeError: 'AdaptiveDifferentialMomentumSearch' object has no attribute 'momentum_decay'
qwen3.5-9b,4,68,EliteCovarianceAdaptationSearch,runtime_error,AttributeError: 'EliteCovarianceAdaptationSearch' object has no attribute 'pop_size'
qwen3.5-9b,4,69,,code_generation,no class definition found
qwen3.5-9b,4,70,,code_generation,no class definition found
qwen3.5-9b,4,71,AdaptiveGaussianSearch,interface_mismatch,__call__ failed: 'AdaptiveGaussianSearch' object is not callable
qwen3.5-9b,4,72,BiDirectionalPopulationDensitySearch,runtime_error,NameError: name 'step_size_factor' is not defined
qwen3.5-9b,4,73,,code_generation,no class definition found
qwen3.5-9b,4,74,NoiseAdaptivePopulationSearch,runtime_error,AttributeError: 'NoiseAdaptivePopulationSearch' object has no attribute 'momentum_factor'
qwen3.5-9b,4,75,ADCES,runtime_error,AttributeError: 'ADCES' object has no attribute 'pop_size'
qwen3.5-9b,4,76,DiversifiedEvolutionarySearch,runtime_error,AttributeError: 'DiversifiedEvolutionarySearch' object has no attribute 'update_bounds_search'
qwen3.5-9b,4,77,DifferentialCovarianceSearch,runtime_error,__init__ raised NameError: name 'func' is not defined
qwen3.5-9b,4,78,ACMSSO,runtime_error,"__init__ raised ValueError: operands could not be broadcast together with shapes (2,) (5,) "
qwen3.5-9b,4,79,EliteAdaptiveMomentumSearch,runtime_error,AttributeError: 'EliteAdaptiveMomentumSearch' object has no attribute 'restart_threshold'
qwen3.5-9b,4,80,DifferentialMomentumSearch,interface_mismatch,__call__ failed: 'DifferentialMomentumSearch' object is not callable
qwen3.5-9b,4,81,AdaptiveCovariancePopulationSearch,runtime_error,NameError: name 'survivor' is not defined
qwen3.5-9b,4,82,AdaptiveDifferentialMomentumSearch,runtime_error,NameError: name 'func' is not defined
qwen3.5-9b,4,83,AdaptiveCovarianceDifferentialSearch,code_generation,"unexpected indent (<unknown>, line 1)"
qwen3.5-9b,4,84,ResonantAdaptiveCoevolutionarySearch,interface_mismatch,__call__ failed: 'ResonantAdaptiveCoevolutionarySearch' object is not callable
qwen3.5-9b,4,85,CovarianceAdaptivePopulationSearch,runtime_error,AttributeError: 'CovarianceAdaptivePopulationSearch' object has no attribute 'init_population'
qwen3.5-9b,4,86,AdaptivePopulationDifferentialSearch,interface_mismatch,__init__ failed: AdaptivePopulationDifferentialSearch() takes no arguments
qwen3.5-9b,4,87,MomentumPopulationCooperativeSearch,runtime_error,__init__ raised UnboundLocalError: cannot access local variable 'pop_size' where it is not associated with a value
qwen3.5-9b,4,88,NegativeDirectionAdaptiveSwarm,code_generation,"invalid syntax (<unknown>, line 136)"
qwen3.5-9b,4,89,AdaptiveConicSampling,code_generation,"'(' was never closed (<unknown>, line 79)"
qwen3.5-9b,4,90,MultiScalePopulationSearch,interface_mismatch,__init__ failed: MultiScalePopulationSearch() takes no arguments
qwen3.5-9b,4,91,MultiCovarianceAdaptiveSwarm,code_generation,"closing parenthesis ']' does not match opening parenthesis '(' (<unknown>, line 111)"
qwen3.5-9b,4,92,ACSO,interface_mismatch,__init__ failed: ACSO() takes no arguments
qwen3.5-9b,4,93,,code_generation,"unexpected indent (<unknown>, line 1)"
qwen3.5-9b,4,94,,code_generation,no class definition found
qwen3.5-9b,4,95,AdaptiveGradientFreeSearch,runtime_error,AttributeError: 'AdaptiveGradientFreeSearch' object has no attribute 'step_min'
qwen3.5-9b,4,96,DynamicPopulationMemorySearch,code_generation,"unterminated string literal (detected at line 98) (<unknown>, line 98)"
